fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Type,tS1,tS2,tS3,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,overplotting
7.9,0.4,0.3,1.8,0.157,2,45,0.99727,3.31,0.91,9.5,6,Red,-17.19906735,20.16726483,16.46639865,3.01248516,-2.264207096,-2.035359379,0.760114462,0.446034581,0.199587724,-1.143689996,-0.603803412,0.54637925,-0.554282201,0.160498413,0
9,0.82,0.05,2.4,0.081,26,96,0.99814,3.36,0.53,10,5,Red,-22.25625878,-13.58159626,-1.386983594,2.271535774,-2.071363926,2.101590309,0.213274682,0.012338581,0.988746472,0.526199643,0.473762489,-0.731558833,-0.098787406,-0.487983324,0
7.4,0.37,0.43,2.6,0.082,18,82,0.99708,3.33,0.68,9.7,6,Red,-31.38193237,2.80062706,-1.593975032,1.164054208,-1.056588617,-1.129228606,0.458936709,0.151196081,-0.773359426,-0.385629753,0.085295194,-0.471818486,-0.137653469,-0.045221672,0
9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,6,Red,8.000285135,26.49437042,-4.481327532,2.191050169,-0.992024289,-0.517126692,-0.363460447,-1.263317781,-0.427040019,-0.268687736,0.735044441,-0.190813147,0.376651446,-0.532954668,0
8.4,0.25,0.39,2,0.041,4,10,0.99386,3.27,0.71,12.5,7,Red,-1.499130825,30.20673036,-10.56638201,2.144518192,1.754044979,-1.737995304,0.438435824,-1.143017824,-0.74729016,0.193716986,-0.463607197,0.282937956,0.352853703,-0.240187246,0
12.6,0.41,0.54,2.8,0.103,19,41,0.99939,3.21,0.76,11.3,6,Red,-6.108448245,15.81915546,12.37526108,1.65833756,-1.209857042,-2.506816473,0.301669315,-0.219433422,-0.249583988,0.469346506,0.505425684,0.009248359,0.543077165,-0.79166099,0
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5,Red,-2.80783652,9.127478488,18.04985286,2.921081234,-1.595470852,1.379274747,0.912326556,0.192359156,-1.088609211,-0.241090642,0.092412236,0.070391998,0.306334337,0.018423496,0
7.5,0.685,0.07,2.5,0.058,5,9,0.99632,3.38,0.55,10.9,4,Red,-2.521619904,28.79318545,-5.8492963,3.320085469,-1.326057203,1.953057092,-0.910051509,-0.319694871,-0.352127444,1.000537161,-0.101121604,0.391869091,0.530133268,-0.149914746,0
10.1,0.31,0.35,1.6,0.075,9,28,0.99672,3.24,0.83,11.2,7,Red,7.456803014,20.57768852,19.6526429,2.196950328,0.083014037,-2.053708875,0.929610497,-0.78074575,-0.205613845,-0.276496076,-0.846440631,-0.08274866,0.201081263,-0.429822723,0
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,Red,5.196248201,13.62908594,24.41488663,3.148701488,-1.743912423,1.010215294,0.750977499,0.258792575,-0.932471239,0.144676179,0.452363538,-0.277625866,0.232736898,0.314360154,0
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,Red,-3.45596354,18.28756676,-8.577462861,1.476776014,-0.406479405,-0.828814919,1.564524643,0.754026487,-0.644853341,0.024972993,0.40379396,-0.070016718,0.997353588,-0.215618678,0
7.5,0.42,0.32,2.7,0.067,7,25,0.99628,3.24,0.44,10.4,5,Red,11.79079682,20.75521796,16.17557898,1.687795127,-0.642899656,0.167542828,-1.405885138,-0.503508862,-0.756343738,-0.190816372,0.372589809,0.096137909,0.478514386,-0.233146038,0
7.7,0.715,0.01,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,6,Red,-0.367517128,18.25563603,0.559127056,2.868383692,0.25032219,1.784979652,0.929969552,-0.29217151,1.253158287,0.547586475,0.327733773,-0.129307392,0.574435584,0.022147636,0
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,Red,-11.36828463,16.17375244,-17.02222146,1.378037722,-1.437934299,0.514102923,0.054297533,-0.519757327,1.096669543,-0.404966643,0.568918478,-0.573180844,0.396538673,-0.358137011,0
9,0.8,0.12,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,6,Red,6.801154388,21.5855098,19.44446209,3.351620716,-1.664141847,0.683544692,0.410973565,-1.092986777,0.7940603,0.335895684,0.171228487,-0.831868332,0.001338926,-0.263530411,0
7.2,0.63,0.03,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,6,Red,-31.91589398,-0.83427169,-0.018322481,2.520690467,-1.346459207,1.744029609,1.283020125,-0.293060818,0.139044752,-0.601250432,0.179079803,-0.483975708,-0.456481373,-0.310635294,0
7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,Red,0.022774051,7.741451024,18.16866561,3.318689054,-0.643849854,0.664124896,2.154318626,-0.961506261,0.141977853,-0.427328138,0.365361463,-0.499113683,0.048389046,-0.167776254,0
9.3,0.38,0.48,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,6,Red,-0.715211931,31.3015122,-11.03181977,2.533198482,0.203921176,-2.188351497,-0.569318901,-0.603819724,0.209680795,0.143148002,1.578684908,1.534488844,0.252265961,-0.664894831,0
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,Red,-11.53206674,11.44638699,-19.97767604,1.251908438,-0.390664166,-0.829695648,0.907358304,0.39029116,0.043280998,0.057244919,-0.168443422,0.100549404,0.435134035,-0.462062524,0
9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,6,Red,-6.718085697,7.460957123,-21.28401227,0.830541027,-0.824074256,-0.903949279,2.47165642,0.998713552,-0.909123128,0.039638615,-0.908834778,-0.123351042,1.268572272,-0.310764377,0
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,Red,11.83663416,20.45917131,16.32492268,3.950970793,-1.602509662,1.74962048,1.481304889,0.004470799,-0.878168902,0.085450228,-0.18255047,0.500304147,0.113445203,-0.138932514,0
10.1,0.43,0.4,2.6,0.092,13,52,0.99834,3.22,0.64,10,7,Red,-14.4976501,22.56263408,8.203994816,1.53210006,-0.902144284,-1.588504825,0.398095371,-0.927327955,0.059614823,-0.823716593,0.250872442,-0.827941947,-0.014037292,-0.387271701,0
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,Red,18.58250424,18.02703487,8.204783212,1.953134291,0.997296537,-2.282618684,1.233298056,-0.459299118,-1.331670693,-0.628039869,-0.124447188,0.677662316,0.386263677,-0.402626135,0
6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,7,Red,0.702957311,11.80596286,10.33916097,3.142027386,-0.359012202,-0.06872751,1.911796606,-0.237074556,1.131028887,-0.726803209,0.518712369,0.228141396,0.204438878,0.048121431,0
9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,7,Red,-0.875007076,27.31896685,-11.32787954,2.122853026,0.383540988,-2.065283778,-0.369604777,-1.206646271,0.525421093,-0.558499515,0.620550968,0.200079181,0.315447235,-0.531649717,0
8.8,0.33,0.41,5.9,0.073,7,13,0.99658,3.3,0.62,12.1,7,Red,6.019210714,26.57666414,-1.186464894,1.847729558,0.526713209,-1.640578102,0.558612664,-1.626851632,-0.455384265,-0.111213121,0.55829183,0.502476855,0.369664437,-0.311833456,0
7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,6,Red,-6.633243952,7.564553819,-21.20153098,1.740636567,0.559929157,-0.725448718,1.727870836,0.839776192,0.890035067,1.621653174,0.217764675,0.253884945,1.075988002,-0.268067028,0
7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,Red,6.575060037,8.491302451,17.12149517,1.694039896,-1.282823579,0.637629029,-1.21463537,0.070865399,0.384843236,-1.201739066,-0.52241401,0.26333259,0.761510759,-0.145748909,0
8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,6,Red,-1.258911461,27.09804374,-6.890915148,2.452867227,-1.116607031,0.211061227,-1.512860313,-1.294852402,0.467170977,0.317627282,0.434886477,-2.30763438,0.124537427,0.773556617,0
9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,Red,13.6753913,14.54153804,21.01095785,2.143136457,0.706973155,-1.855366634,1.101788652,-0.684825762,-0.179512221,0.006408665,-0.951508713,0.141348419,0.339472238,-0.21557084,0
8,0.58,0.16,2,0.12,3,7,0.99454,3.22,0.58,11.2,6,Red,-3.62678353,30.1714074,-9.291730321,3.290615316,-0.527672074,-0.214524477,-0.54726754,-0.632099066,1.142745836,-0.542960073,0.327976019,0.47657883,0.055231954,0.04851788,0
7,0.51,0.09,2.1,0.062,4,9,0.99584,3.35,0.54,10.5,5,Red,-2.392550855,28.44575888,-6.296740776,2.847818029,-0.714030502,1.25096309,-0.615363781,-0.601632006,-0.42548492,-0.138409686,-0.386377743,0.289541113,0.434228201,-0.131191831,0
7.1,0.59,0,2.1,0.091,9,14,0.99488,3.42,0.55,11.5,7,Red,14.33287001,18.96429159,-1.828140066,3.461001136,0.265009988,0.948659457,0.96606679,-1.262025375,1.006435633,-0.898846726,0.312990486,0.149286744,0.069219758,-0.189064009,0
8.7,0.41,0.41,6.2,0.078,25,42,0.9953,3.24,0.77,12.6,7,Red,-1.351349758,18.29801641,5.787536935,1.598547251,0.582206675,-1.944220463,1.226747989,-0.887877469,0.545832077,0.758902229,0.271052762,0.467376072,0.494106471,-0.073423131,0
7.6,0.78,0,1.7,0.076,33,45,0.99612,3.31,0.62,10.7,6,Red,-0.49588944,18.37695232,-0.099467946,2.75936231,-0.938162077,1.530278135,0.804691661,-0.361361495,1.665894569,0.31347985,-0.052041373,-0.747296509,0.630061514,-0.154009323,0
8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6,Red,-26.47958459,8.853998652,5.768206861,1.957042937,-1.855918011,-0.410313976,-0.619540354,-0.561557633,0.747638043,-0.392939168,-0.176316711,-1.151211017,-0.666872163,-0.032718817,0
8,0.38,0.44,1.9,0.098,6,15,0.9956,3.3,0.64,11.4,6,Red,10.60109182,23.18068431,-0.775091653,2.387816824,-0.152029034,-1.600309036,-0.198150851,-0.305355581,-0.526514954,-0.171079333,0.601933058,0.393633372,0.280477624,-0.131311294,0
9.3,0.33,0.45,1.5,0.057,19,37,0.99498,3.18,0.89,11.1,7,Red,-3.59211969,11.67491116,12.69223435,1.683195879,0.455073932,-2.476527132,0.918026232,-0.364281834,-0.138158966,0.332836993,-1.023543302,-0.585714596,0.398831819,0.105949159,0
8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,5,Red,0.70043876,32.09968597,-10.76512871,1.43049572,-1.161958386,-1.986766155,-1.066533733,-0.724266564,-1.728487802,0.709589479,1.148857145,0.477153836,0.589311237,-0.016957916,0
8.5,0.34,0.4,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,7,Red,-0.474292803,31.52839548,-11.02062909,2.108685642,0.351000274,-1.403466458,0.851776559,-1.683681443,-1.08833837,-0.105946582,0.242244462,0.045334443,0.305856432,-0.335911176,0
6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6,Red,19.36218851,16.35541029,2.1376428,3.133760653,-1.342907499,0.935259739,0.053040435,-1.194899224,1.174025542,-0.448235286,1.06474734,0.284445336,0.078042204,0.115695476,0
6.1,0.48,0.09,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,6,Red,4.306077072,8.378338574,17.10068935,2.698629194,0.238279529,1.055274547,0.570985775,-0.255843165,0.143456988,-0.564274893,0.242958198,0.380351682,0.386284476,-0.01328518,0
8.3,0.53,0,1.4,0.07,6,14,0.99593,3.25,0.64,10,6,Red,7.868324889,24.30931526,-6.975516703,2.945687162,-0.740563283,0.861049253,-0.046657943,-0.924677873,0.565585911,-0.702622245,-1.167986573,-0.240493424,0.24612705,-0.097180173,0
7.1,0.39,0.12,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,6,Red,12.80535702,10.27626567,17.71286356,2.570066988,1.667754298,0.448341477,-0.032917475,-0.590028994,0.518363806,0.256704453,0.114224047,1.252018048,0.516332303,-0.524021374,0
5.8,0.29,0.26,1.7,0.063,3,11,0.9915,3.39,0.54,13.5,6,Red,0.649758172,30.06381274,-5.069134456,2.764054147,2.140406572,-0.261590112,-0.126309414,-0.492254754,-0.546749603,0.192932188,0.434283471,1.487763441,0.292989739,-0.247807769,0
8.5,0.28,0.35,1.7,0.061,6,15,0.99524,3.3,0.74,11.8,7,Red,10.60202872,23.24122209,-0.495157278,2.296095909,0.920818316,-1.663724474,0.743464872,-0.961428964,-0.571039581,-0.237979349,-0.486709123,0.163364301,0.288076087,-0.316595187,0
6.9,0.45,0.11,2.4,0.043,6,12,0.99354,3.3,0.65,11.4,6,Red,3.739391222,25.8174683,-9.943049396,2.733863335,0.64419714,0.490977194,0.063696847,-0.903478649,-0.049819525,0.148126778,-0.918440585,0.234018916,0.332457925,0.13380431,0
8.2,0.33,0.32,2.8,0.067,4,12,0.99473,3.3,0.76,12.8,7,Red,-1.06605011,30.22386204,-10.67633011,2.673949254,1.205957514,-1.651576909,0.869466118,-1.144310627,-0.157222737,0.247888861,-0.294081237,0.667389599,0.209053313,-0.386215777,0
6.7,0.41,0.43,2.8,0.076,22,54,0.99572,3.42,1.16,10.6,6,Red,-9.880125296,22.17029185,-1.060640769,2.473786354,-1.050793379,-2.308546891,2.252272465,0.776656857,-0.761616871,1.125829018,-1.379591195,-0.041792216,0.126761427,0.648230851,0
9.9,0.54,0.26,2,0.111,7,60,0.99709,2.94,0.98,10.2,5,Red,-22.59314774,20.78287234,6.494626413,2.429870734,-2.210975646,-1.844824139,-0.669329364,0.324417026,1.296703248,0.874204057,-1.930463088,0.157454264,-0.220269227,-0.179324908,0
7.6,0.36,0.31,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,6,Red,-13.51808948,18.70942574,-12.42806074,1.42098616,-0.978527118,-0.124528389,0.936357178,0.269532028,-0.916354637,-0.911222165,0.176418985,-0.431369511,0.34572491,-0.105913693,0
10.2,0.4,0.4,2.5,0.068,41,54,0.99754,3.38,0.86,10.5,6,Red,-3.443540791,18.28304172,-8.595980832,1.375134266,-0.926911158,-1.247753174,1.67816649,0.520859836,-0.494854451,0.523645444,-0.365009991,-0.429789128,1.038425054,-0.101785757,0
9.1,0.4,0.57,4.6,0.08,6,20,0.99652,3.28,0.57,12.5,6,Red,8.91543949,26.73827812,6.112782142,1.843468423,0.241984686,-1.925429686,-0.382676983,-0.921295382,-0.811664663,0.734546819,1.381969261,0.535737573,0.37235203,-0.416108745,0
7.7,0.26,0.26,2,0.052,19,77,0.9951,3.15,0.79,10.9,6,Red,-25.95447326,10.46199991,-9.607300285,1.159040275,0.186851947,-0.999656855,0.295735785,-0.004027894,-0.042037518,0.151207073,-1.59416862,0.149561866,0.134427638,-0.370247522,0
7.2,0.36,0.46,2.1,0.074,24,44,0.99534,3.4,0.85,11,7,Red,-1.880170579,17.93923364,5.267236327,1.897982824,0.145167212,-2.020406972,1.732630515,-0.029561787,-0.570876159,0.04284081,-0.078133299,-0.403057831,0.340392925,0.254605851,0
10.2,0.33,0.46,1.9,0.081,6,9,0.99628,3.1,0.48,10.4,6,Red,-1.646915429,26.84805238,-11.90041882,1.406403001,-0.233610595,-1.492929911,-1.48880975,-0.826355629,-0.439772764,-0.728292539,0.371013328,-0.260065899,0.572961729,-0.244603644,0
8.1,0.53,0.22,2.2,0.078,33,89,0.99678,3.26,0.46,9.6,6,Red,-13.84347042,-0.397315404,-18.63724965,0.920498049,-0.959221858,0.708427189,0.022836057,-0.063474691,0.577395093,-0.680376086,0.478729842,-0.901351273,0.289263557,-0.28972728,0
7.7,0.18,0.34,2.7,0.066,15,58,0.9947,3.37,0.78,11.8,6,Red,-17.15276851,23.64516008,3.532621187,1.663502183,0.60787446,-1.268361138,0.916498819,0.137589105,-0.972422084,0.072911065,-0.669900702,0.990457606,0.178552485,-0.30893406,0
8.1,0.73,0,2.5,0.081,12,24,0.99798,3.38,0.46,9.6,4,Red,10.54721524,13.42116404,19.13142869,2.984009721,-2.380441735,2.550239485,-0.941777364,-0.189537514,0.063356737,0.091779159,0.167583928,0.009126098,0.530557392,-0.236838605,0
7.4,0.74,0.07,1.7,0.086,15,48,0.99502,3.12,0.48,10,5,Red,-11.69904929,19.1745865,8.772534776,2.420314049,-1.302318657,1.406168903,-1.377848906,-0.253354469,1.471273232,0.094812924,-0.059452809,-0.500582371,0.139962228,0.071286046,0
7.8,0.7,0.06,1.9,0.079,20,35,0.99628,3.4,0.69,10.9,5,Red,-1.28980468,7.538448734,15.57207771,3.215298782,-1.299311261,1.297362026,0.493043812,0.060137273,0.529928508,0.723501614,-0.199199345,0.076336569,0.447300985,-0.121752601,0
9.8,0.45,0.38,2.5,0.081,34,66,0.99726,3.15,0.58,9.8,5,Red,-7.769177722,16.83905417,-17.58956232,0.722005286,-1.44354888,-0.463986648,-0.699844048,0.497913621,0.073520255,0.146894872,0.102041662,-0.42649282,0.853351045,-0.243822276,0
5,0.38,0.01,1.6,0.048,26,60,0.99084,3.7,0.75,14,6,Red,-10.69484571,21.98982781,-11.67001591,3.241890677,2.209359475,1.375633235,2.498922315,0.499169484,-0.268294491,0.891931623,-0.188010547,1.733878912,0.246681407,-0.208930693,0
8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,Red,-28.50495777,6.88544267,2.974200272,1.943376166,-1.401003535,0.589008037,-0.238356353,-0.614509661,0.678443743,-0.062073777,0.302481931,-1.319791234,-0.456144152,0.01181874,2
7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,6,Red,2.215507697,7.812533766,17.73470762,1.37260087,1.468660787,-1.186780792,-0.070131495,-0.048625772,-1.083464149,-0.200162093,0.619112528,1.079796646,0.656394138,-0.252984473,0
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,Red,-11.18496394,21.00490496,-9.597190187,2.506165137,-0.829882325,0.443639807,0.963402396,-0.239830019,1.029083503,0.51402161,-0.607984853,-0.368633412,0.24990724,-0.264607908,0
9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,6,Red,10.55826947,24.90102176,-4.719153607,2.59125327,-0.118268438,-1.234639044,0.374273574,-0.535721209,-0.687467328,0.283939656,-0.815861455,0.233183965,0.265521499,-0.07686357,0
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,5,Red,-21.90910175,-0.594902895,-12.12870283,1.510235633,-1.317679655,0.82943589,-0.41008283,0.40452849,0.080472191,0.279107375,0.401527109,-0.661148209,0.029032294,-0.028105317,0
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,6,Red,-27.16390753,-3.118072094,4.219405823,1.736608576,-1.121279478,0.133161299,-0.004323579,-0.151725924,0.550947462,-0.093586172,0.336598847,-0.979857057,-0.449655769,0.019038464,1
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,6,Red,-0.837596895,7.273781947,16.016326,2.272988656,-0.190034694,0.107733368,0.393107985,-0.126881143,-0.207320756,-0.412172902,0.184245534,-0.091185367,0.368763513,0.146721629,0
7.2,0.835,0,2,0.166,4,11,0.99608,3.39,0.52,10,5,Red,0.597414278,27.48010223,-6.006180796,4.328127419,-2.548862185,1.403804042,-0.476877752,0.000620098,1.573867586,-0.876176035,1.116423756,0.532586164,-0.173137587,0.275534572,0
7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,6,Red,3.573765961,8.28562392,17.55494435,2.643965149,-0.583147245,1.34692211,0.278779249,-0.573507492,0.580808113,-0.925563634,0.01067689,-0.006104182,0.371096109,-0.25991243,0
9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10,5,Red,-11.04086167,13.88798251,-18.70293349,1.499625438,-1.304691165,0.667428988,-0.017509417,0.513535072,-0.080418297,0.49634378,0.467208689,-0.660341536,0.524321781,-0.032306055,2
7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,5,Red,-8.634826075,-10.66363317,-21.08691756,1.108724476,-2.856903443,0.737924918,0.268782619,1.178514736,1.990475368,-0.816867092,1.448176711,0.451055554,0.609758913,0.032735198,1
7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,5,Red,-14.17430169,18.96911847,15.85913312,2.795972302,-1.632293221,1.431582623,-0.978073705,-0.228878768,0.972033201,-0.105004533,0.17887494,-0.411782173,-0.054427027,0.092036703,2
6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,3,Red,4.591638613,9.215956882,17.18902645,4.464379851,-4.169437145,1.21667186,-1.643670576,2.377194268,2.615202238,-1.259554502,1.831533525,2.295218271,-0.030320804,0.448260949,0
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,5,Red,-14.74734564,-16.65740599,0.981678376,1.353301024,-1.298383621,1.090103823,-0.404705376,0.465986101,0.30505996,0.10239243,0.52053901,-0.466143081,-0.152484915,-0.202802015,0
6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,6,Red,0.196546965,7.782656489,18.75856888,3.321423338,0.976856764,1.582229541,1.295539031,-0.318875447,0.058044559,-0.000875616,0.2149016,1.082332504,0.196101544,-0.116957518,0
7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,7,Red,8.9611454,13.37168884,21.59431733,3.06931305,-0.624878566,0.618554326,1.536604607,-0.988321464,0.120627804,-0.924078139,0.368745499,-0.657152004,0.006870411,0.090340843,0
8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,Red,14.49227705,20.7033027,11.05302141,1.861448128,-0.66090798,-1.999827373,0.764722087,-0.714403512,-0.79665049,0.377400173,-1.707899863,0.625845848,0.447386182,-0.139141272,0
10,0.32,0.59,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,5,Red,11.16560585,26.14956866,-4.972635413,1.653352667,-1.909978305,-2.404070964,-0.802639205,-0.101508116,-1.760208287,0.289600903,-0.450807736,-0.286294789,0.526935568,-0.223774476,0
7,0.54,0,2.1,0.079,39,55,0.9956,3.39,0.84,11.4,6,Red,-3.537333445,18.33892864,-8.268663476,2.60532522,-0.496820686,0.700683104,1.970851374,0.324207535,1.151465873,0.386042075,-0.989983202,0.335153263,0.768638433,-0.279198547,0
7.4,0.41,0.24,1.8,0.066,18,47,0.9956,3.37,0.62,10.4,5,Red,-8.866253771,18.20948681,6.360606295,1.937171442,-0.676791108,0.395013525,-0.079983525,0.317292672,-0.73230698,0.040544412,-0.264645775,0.219057617,0.449966289,-0.077073911,0
7,0.59,0,1.7,0.052,3,8,0.996,3.41,0.47,10.3,5,Red,-2.632561059,28.56078075,-6.381880079,3.113705989,-0.743290252,2.182078765,-0.568492959,-0.826581865,-0.397263544,-0.235717303,-0.258508685,0.003511185,0.385836708,-0.164744415,0
6.9,0.63,0.02,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,5,Red,4.319965893,8.552252974,17.06499458,3.117316773,-1.871538357,1.265761098,0.626752669,0.060906422,0.20828266,0.156587672,-0.93546974,-0.084679246,0.46166022,0.021468268,0
11.7,0.45,0.63,2.2,0.073,7,23,0.99974,3.21,0.69,10.9,6,Red,8.00376268,26.54253273,11.61523537,1.727349085,-1.068353767,-2.494408844,-0.3348747,-0.802851504,-1.077961608,0.666889845,0.654939876,-0.734797099,0.444528235,-0.664121632,0
6.8,0.64,0.03,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,6,Red,5.206903144,13.81716696,24.26270872,2.919564569,-0.680623868,1.307669944,0.378022439,-0.714376105,0.699647328,-0.33609031,-0.173126843,-0.300420019,0.180910582,0.073903236,1
10,0.69,0.11,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,5,Red,15.89456644,19.41228002,14.65528654,2.148079616,-1.440085875,0.626839152,-2.520914038,-0.757290196,1.775431482,-0.052941783,-0.661707322,-0.697953944,0.373244861,-0.127916009,0
7.1,0.875,0.05,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,3,Red,5.470842763,26.81678566,-6.648534964,3.518909885,-3.050907428,2.613831294,-1.331990423,-0.289910935,-0.133615916,1.451806433,0.46346205,0.584195899,0.366108551,0.141894854,0
6.8,0.68,0.21,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,5,Red,13.66245796,19.54904119,14.06469622,2.983055595,-1.158162685,0.862081126,-0.346777488,-0.201917388,-0.214363307,0.533509099,0.234252373,-0.35155206,0.226054986,0.367099548,0
6.4,0.31,0.09,1.4,0.066,15,28,0.99459,3.42,0.7,10,7,Red,7.884480236,10.52486145,20.90889074,2.358235905,0.251145434,0.128460093,1.358058368,-0.589125629,-0.239883905,-1.47023034,-1.083124008,-0.142080767,0.247347154,0.196436526,0
7.3,0.585,0.18,2.4,0.078,15,60,0.99638,3.31,0.54,9.8,5,Red,-18.90026225,23.83254249,0.803734049,2.056914498,-1.416792713,0.977008641,-0.495167431,-0.012252596,0.022396355,-0.045442888,0.080006959,-0.273181298,0.073222578,-0.028014168,1
6.4,0.36,0.21,2.2,0.047,26,48,0.99661,3.47,0.77,9.7,6,Red,-3.049894031,18.92995707,2.923488437,1.782076103,-0.678638299,0.153804709,1.484920651,0.028116692,-1.018814605,-0.31281656,-0.990948805,-0.421795123,0.588364764,0.103408712,0
7.4,0.47,0.46,2.2,0.114,7,20,0.99647,3.32,0.63,10.5,5,Red,17.62869528,21.98840748,3.421261731,2.446096927,-1.419469651,-1.220722987,-0.692707019,0.283091545,-0.697962581,0.015012103,0.844494529,0.360618369,0.278386064,0.10856151,0
6.8,0.47,0.08,2.2,0.064,18,38,0.99553,3.3,0.65,9.6,6,Red,-3.769396893,11.67740092,12.39437853,2.134154595,-0.725229138,0.722057484,0.374527776,-0.433642369,0.212730449,-0.698195815,-1.009509876,-0.40076615,0.355924065,0.182674583,0
